train_loss,train_loss_det
0.329884,0.329884
0.334416,0.334416
0.311761,0.311761
0.338255,0.338255
0.321523,0.321523
0.330307,0.330307
0.312694,0.312694
0.320730,0.320730
0.330808,0.330808
0.327327,0.327327
0.314245,0.314245
0.325317,0.325317
0.305446,0.305446
0.318337,0.318337
0.343169,0.343169
0.342176,0.342176
0.336057,0.336057
0.321577,0.321577
0.338195,0.338195
0.311674,0.311674
0.313366,0.313366
0.332066,0.332066
0.312385,0.312385
0.338702,0.338702
0.321127,0.321127
0.338748,0.338748
0.327476,0.327476
0.335930,0.335930
0.333558,0.333558
0.329130,0.329130
0.339619,0.339619
0.315057,0.315057
0.336140,0.336140
0.318058,0.318058
0.328592,0.328592
0.311654,0.311654
0.311219,0.311219
0.325828,0.325828
0.335843,0.335843
0.336594,0.336594
0.315702,0.315702
0.341907,0.341907
0.323596,0.323596
0.322652,0.322652
0.320199,0.320199
0.321716,0.321716
0.316074,0.316074
0.334697,0.334697
0.345030,0.345030
0.309889,0.309889
0.312385,0.312385
0.327965,0.327965
0.321523,0.321523
0.328413,0.328413
0.324434,0.324434
0.322386,0.322386
0.315765,0.315765
0.318286,0.318286
0.325944,0.325944
0.327282,0.327282
0.339531,0.339531
0.317527,0.317527
0.325747,0.325747
0.321127,0.321127
0.328876,0.328876
0.336259,0.336259
0.326295,0.326295
0.332430,0.332430
0.334772,0.334772
0.322652,0.322652
0.323682,0.323682
0.322681,0.322681
0.327327,0.327327
0.331755,0.331755
0.313308,0.313308
0.321924,0.321924
0.335930,0.335930
0.321893,0.321893
0.321591,0.321591
0.350950,0.350950
0.337921,0.337921
0.347123,0.347123
0.330940,0.330940
0.318551,0.318551
0.329579,0.329579
0.328659,0.328659
0.324470,0.324470
0.328209,0.328209
0.337083,0.337083
0.325828,0.325828
0.311654,0.311654
0.335843,0.335843
0.318387,0.318387
0.343086,0.343086
0.342176,0.342176
0.343646,0.343646
0.340519,0.340519
0.336694,0.336694
0.323756,0.323756
0.349004,0.349004
0.338638,0.338638
0.330061,0.330061
0.318759,0.318759
0.316964,0.316964
0.318503,0.318503
0.330808,0.330808
0.319539,0.319539
0.310043,0.310043
0.327613,0.327613
0.305446,0.305446
0.329129,0.329129
0.330572,0.330572
0.338583,0.338583
0.340714,0.340714
0.317987,0.317987
0.329452,0.329452
0.341906,0.341906
0.316074,0.316074
0.313935,0.313935
0.322270,0.322270
0.329678,0.329678
0.330791,0.330791
0.336046,0.336046
0.327702,0.327702
0.315057,0.315057
0.321062,0.321062
0.320730,0.320730
0.314623,0.314623
0.335457,0.335457
0.338920,0.338920
0.325400,0.325400
0.335245,0.335245
0.341588,0.341588
0.333864,0.333864
0.310306,0.310306
0.349421,0.349421
0.338927,0.338927
0.329036,0.329036
0.332833,0.332833
0.328630,0.328630
0.328252,0.328252
0.306849,0.306849
0.316389,0.316389
0.323596,0.323596
0.330448,0.330448
0.324015,0.324015
0.328124,0.328124
0.322539,0.322539
0.324307,0.324307
0.314564,0.314564
0.327672,0.327672
0.325720,0.325720
0.320784,0.320784
0.323426,0.323426
0.333558,0.333558
0.340547,0.340547
0.312962,0.312962
0.322885,0.322885
0.318117,0.318117
0.323978,0.323978
0.321577,0.321577
0.318045,0.318045
0.342349,0.342349
0.319049,0.319049
0.325284,0.325284
0.342964,0.342964
0.331626,0.331626
0.339618,0.339618
0.332501,0.332501
0.319972,0.319972
0.344484,0.344484
0.323005,0.323005
0.336352,0.336352
0.340093,0.340093
0.338748,0.338748
0.330106,0.330106
0.305837,0.305837
0.325523,0.325523
0.329984,0.329984
0.336594,0.336594
0.320853,0.320853
0.331200,0.331200
0.318193,0.318193
0.335429,0.335429
0.326873,0.326873
0.328040,0.328040
0.317106,0.317106
0.335073,0.335073
0.316305,0.316305
0.328179,0.328179
0.324437,0.324437
0.324507,0.324507
0.321553,0.321553
0.332733,0.332733
0.318339,0.318339
0.344988,0.344988
0.328519,0.328519
0.318337,0.318337
0.348651,0.348651
0.334492,0.334492
0.312310,0.312310
0.334922,0.334922
0.335254,0.335254
0.319279,0.319279
0.345384,0.345384
0.338152,0.338152
0.311219,0.311219
0.325473,0.325473
0.331511,0.331511
0.334772,0.334772
0.321715,0.321715
0.311275,0.311275
0.330549,0.330549
0.341804,0.341804
0.347175,0.347175
0.329405,0.329405
0.335147,0.335147
0.320198,0.320198
0.335284,0.335284
0.318342,0.318342
0.343971,0.343971
0.339157,0.339157
0.338030,0.338030
0.330517,0.330517
0.317047,0.317047
0.332066,0.332066
0.325467,0.325467
0.323742,0.323742
0.326440,0.326440
0.332908,0.332908
0.330307,0.330307
0.343169,0.343169
0.314959,0.314959
0.349869,0.349869
0.328961,0.328961
0.313859,0.313859
0.340183,0.340183
0.344564,0.344564
0.309052,0.309052
0.333918,0.333918
0.333559,0.333559
0.337062,0.337062
0.336139,0.336139
0.326909,0.326909
0.333103,0.333103
0.331398,0.331398
0.333801,0.333801
0.336920,0.336920
0.356538,0.356538
0.335246,0.335246
0.343671,0.343671
0.309422,0.309422
0.316024,0.316024
0.311481,0.311481
0.339148,0.339148
0.335927,0.335927
0.347079,0.347079
0.342736,0.342736
0.334416,0.334416
0.336436,0.336436
0.315478,0.315478
0.318853,0.318853
0.346131,0.346131
0.325752,0.325752
0.321939,0.321939
0.325758,0.325758
0.338591,0.338591
0.328901,0.328901
0.336819,0.336819
0.315702,0.315702
0.318176,0.318176
0.312693,0.312693
0.319434,0.319434
0.330982,0.330982
0.328592,0.328592
0.332870,0.332870
0.333618,0.333618
0.341622,0.341622
0.323931,0.323931
0.332654,0.332654
0.331382,0.331382
0.325341,0.325341
0.322102,0.322102
0.325361,0.325361
0.316415,0.316415
0.321260,0.321260
0.347298,0.347298
0.317836,0.317836
0.324567,0.324567
0.328503,0.328503
0.311761,0.311761
0.319466,0.319466
0.311673,0.311673
0.343241,0.343241
0.333851,0.333851
0.321285,0.321285
0.333384,0.333384
0.323136,0.323136
0.312238,0.312238
0.320575,0.320575
0.322259,0.322259
0.319276,0.319276
0.333928,0.333928
0.343214,0.343214
0.338195,0.338195
0.320367,0.320367
0.335732,0.335732
0.334315,0.334315
0.326518,0.326518
0.336161,0.336161
0.312688,0.312688
0.338255,0.338255
0.321829,0.321829
0.325317,0.325317
0.323430,0.323430
0.323215,0.323215
0.319412,0.319412
0.338701,0.338701
0.315702,0.315702
0.324632,0.324632
0.336057,0.336057
0.324933,0.324933
0.333515,0.333515
0.327475,0.327475
0.339352,0.339352
0.333274,0.333274
0.313366,0.313366
0.325846,0.325846
0.319846,0.319846
0.344702,0.344702
0.351163,0.351163
0.318058,0.318058
0.312405,0.312405
0.330482,0.330482
0.307824,0.307824
0.334696,0.334696
0.328529,0.328529
0.329976,0.329976
0.318257,0.318257
0.329234,0.329234
0.334120,0.334120
0.332577,0.332577
0.327534,0.327534
0.320424,0.320424
0.337611,0.337611
0.328418,0.328418
0.317920,0.317920
0.341812,0.341812
0.328605,0.328605
0.329220,0.329220
0.340938,0.340938
0.342788,0.342788
0.318546,0.318546
0.330409,0.330409
0.313463,0.313463
0.305609,0.305609
0.306846,0.306846
0.328707,0.328707
0.339562,0.339562
0.316969,0.316969
0.313594,0.313594
0.329404,0.329404
0.329884,0.329884
0.325131,0.325131
0.317503,0.317503
0.314245,0.314245
0.332937,0.332937
0.335073,0.335073
0.311275,0.311275
0.325473,0.325473
0.335245,0.335245
0.325746,0.325746
0.321285,0.321285
0.334921,0.334921
0.335284,0.335284
0.314564,0.314564
0.324507,0.324507
0.312384,0.312384
0.346130,0.346130
0.334416,0.334416
0.328630,0.328630
0.332870,0.332870
0.333918,0.333918
0.330571,0.330571
0.341804,0.341804
0.323005,0.323005
0.313463,0.313463
0.318045,0.318045
0.330549,0.330549
0.329984,0.329984
0.347079,0.347079
0.321939,0.321939
0.330061,0.330061
0.323214,0.323214
0.330940,0.330940
0.340547,0.340547
0.338583,0.338583
0.321522,0.321522
0.337611,0.337611
0.326909,0.326909
0.334696,0.334696
0.341622,0.341622
0.345384,0.345384
0.316024,0.316024
0.319846,0.319846
0.317836,0.317836
0.327475,0.327475
0.318387,0.318387
0.333864,0.333864
0.333801,0.333801
0.356538,0.356538
0.313935,0.313935
0.316074,0.316074
0.318339,0.318339
0.332937,0.332937
0.336139,0.336139
0.306846,0.306846
0.309051,0.309051
0.344988,0.344988
0.343214,0.343214
0.339157,0.339157
0.320783,0.320783
0.309422,0.309422
0.330982,0.330982
0.349868,0.349868
0.335930,0.335930
0.322539,0.322539
0.311761,0.311761
0.315478,0.315478
0.320424,0.320424
0.321829,0.321829
0.314959,0.314959
0.318550,0.318550
0.317106,0.317106
0.325846,0.325846
0.326440,0.326440
0.330106,0.330106
0.328605,0.328605
0.321061,0.321061
0.320730,0.320730
0.318546,0.318546
0.319972,0.319972
0.328592,0.328592
0.335429,0.335429
0.331755,0.331755
0.328659,0.328659
0.311481,0.311481
0.328529,0.328529
0.327534,0.327534
0.305837,0.305837
0.327612,0.327612
0.330409,0.330409
0.334771,0.334771
0.317987,0.317987
0.321715,0.321715
0.329976,0.329976
0.324434,0.324434
0.336819,0.336819
0.328876,0.328876
0.322102,0.322102
0.314245,0.314245
0.331625,0.331625
0.328418,0.328418
0.350950,0.350950
0.349420,0.349420
0.317503,0.317503
0.321127,0.321127
0.323931,0.323931
0.332500,0.332500
0.338637,0.338637
0.324436,0.324436
0.336435,0.336435
0.336693,0.336693
0.333103,0.333103
0.327672,0.327672
0.341811,0.341811
0.335146,0.335146
0.321576,0.321576
0.321923,0.321923
0.333514,0.333514
0.324567,0.324567
0.311654,0.311654
0.344484,0.344484
0.324469,0.324469
0.323136,0.323136
0.306848,0.306848
0.321892,0.321892
0.316969,0.316969
0.331398,0.331398
0.337920,0.337920
0.339531,0.339531
0.316305,0.316305
0.347298,0.347298
0.315702,0.315702
0.327965,0.327965
0.322680,0.322680
0.335732,0.335732
0.323755,0.323755
0.325944,0.325944
0.335245,0.335245
0.335926,0.335926
0.330307,0.330307
0.315057,0.315057
0.319434,0.319434
0.348650,0.348650
0.351163,0.351163
0.325284,0.325284
0.340713,0.340713
0.320853,0.320853
0.328179,0.328179
0.315702,0.315702
0.343971,0.343971
0.320198,0.320198
0.326518,0.326518
0.326872,0.326872
0.318176,0.318176
0.316389,0.316389
0.324306,0.324306
0.338030,0.338030
0.343169,0.343169
0.323681,0.323681
0.317047,0.317047
0.334771,0.334771
0.328519,0.328519
0.330808,0.330808
0.318853,0.318853
0.319279,0.319279
0.310042,0.310042
0.332832,0.332832
0.343670,0.343670
0.328252,0.328252
0.319412,0.319412
0.329578,0.329578
0.318286,0.318286
0.319276,0.319276
0.314623,0.314623
0.322385,0.322385
0.312310,0.312310
0.338747,0.338747
0.323977,0.323977
0.329129,0.329129
0.335843,0.335843
0.343646,0.343646
0.333927,0.333927
0.332429,0.332429
0.339147,0.339147
0.327281,0.327281
0.322885,0.322885
0.338701,0.338701
0.311219,0.311219
0.328707,0.328707
0.330482,0.330482
0.339618,0.339618
0.329452,0.329452
0.329405,0.329405
0.319049,0.319049
0.349003,0.349003
0.305609,0.305609
0.347123,0.347123
0.318116,0.318116
0.337083,0.337083
0.342175,0.342175
0.336919,0.336919
0.325361,0.325361
0.317527,0.317527
0.319539,0.319539
0.332733,0.332733
0.343241,0.343241
0.340938,0.340938
0.317920,0.317920
0.311673,0.311673
0.325522,0.325522
0.313593,0.313593
0.321591,0.321591
0.336594,0.336594
0.329219,0.329219
0.332908,0.332908
0.325400,0.325400
0.327702,0.327702
0.323425,0.323425
0.313859,0.313859
0.312238,0.312238
0.324632,0.324632
0.343085,0.343085
0.329884,0.329884
0.325341,0.325341
0.339562,0.339562
0.337061,0.337061
0.318503,0.318503
0.330517,0.330517
0.318337,0.318337
0.327326,0.327326
0.328503,0.328503
0.336161,0.336161
0.338195,0.338195
0.318257,0.318257
0.328209,0.328209
0.332065,0.332065
0.335456,0.335456
0.333557,0.333557
0.338255,0.338255
0.332653,0.332653
0.325131,0.325131
0.318058,0.318058
0.316964,0.316964
0.340182,0.340182
0.329677,0.329677
0.341906,0.341906
0.322651,0.322651
0.313366,0.313366
0.331511,0.331511
0.336258,0.336258
0.342787,0.342787
0.344702,0.344702
0.329403,0.329403
0.318342,0.318342
0.325758,0.325758
0.328900,0.328900
0.334314,0.334314
0.318758,0.318758
0.331199,0.331199
0.322258,0.322258
0.332577,0.332577
0.312693,0.312693
0.305445,0.305445
0.331382,0.331382
0.328961,0.328961
0.341588,0.341588
0.320575,0.320575
0.333383,0.333383
0.325720,0.325720
0.330790,0.330790
0.333851,0.333851
0.347175,0.347175
0.338152,0.338152
0.333617,0.333617
0.329233,0.329233
0.340518,0.340518
0.325751,0.325751
0.345029,0.345029
0.324932,0.324932
0.338919,0.338919
0.321553,0.321553
0.309889,0.309889
0.321260,0.321260
0.336045,0.336045
0.316415,0.316415
0.312405,0.312405
0.333273,0.333273
0.324014,0.324014
0.334120,0.334120
0.342736,0.342736
0.335253,0.335253
0.333559,0.333559
0.312962,0.312962
0.323595,0.323595
0.342349,0.342349
0.334492,0.334492
0.344563,0.344563
0.318192,0.318192
0.325466,0.325466
0.312688,0.312688
0.319466,0.319466
0.330447,0.330447
0.326294,0.326294
0.342963,0.342963
0.313308,0.313308
0.323741,0.323741
0.339352,0.339352
0.325827,0.325827
0.322270,0.322270
0.336351,0.336351
0.338926,0.338926
0.328040,0.328040
0.307824,0.307824
0.310306,0.310306
0.338591,0.338591
0.315764,0.315764
0.329036,0.329036
0.320367,0.320367
0.336056,0.336056
0.340092,0.340092
0.325317,0.325317
0.323430,0.323430
0.328412,0.328412
0.328124,0.328124
0.330548,0.330548
0.306848,0.306848
0.325751,0.325751
0.349420,0.349420
0.311480,0.311480
0.325827,0.325827
0.320367,0.320367
0.337082,0.337082
0.318550,0.318550
0.321828,0.321828
0.318546,0.318546
0.328592,0.328592
0.344701,0.344701
0.337611,0.337611
0.335842,0.335842
0.336594,0.336594
0.318192,0.318192
0.320424,0.320424
0.328252,0.328252
0.329129,0.329129
0.317502,0.317502
0.311673,0.311673
0.329677,0.329677
0.319279,0.319279
0.314958,0.314958
0.340938,0.340938
0.329233,0.329233
0.334696,0.334696
0.317106,0.317106
0.326909,0.326909
0.318852,0.318852
0.324632,0.324632
0.328503,0.328503
0.321892,0.321892
0.326439,0.326439
0.339157,0.339157
0.328412,0.328412
0.319972,0.319972
0.338582,0.338582
0.313934,0.313934
0.315057,0.315057
0.336258,0.336258
0.335283,0.335283
0.334771,0.334771
0.332500,0.332500
0.322680,0.322680
0.332908,0.332908
0.349868,0.349868
0.330982,0.330982
0.314244,0.314244
0.313462,0.313462
0.343670,0.343670
0.341811,0.341811
0.343241,0.343241
0.344483,0.344483
0.343214,0.343214
0.328961,0.328961
0.336056,0.336056
0.342736,0.342736
0.338255,0.338255
0.317986,0.317986
0.310042,0.310042
0.325472,0.325472
0.325400,0.325400
0.318256,0.318256
0.335926,0.335926
0.341804,0.341804
0.325757,0.325757
0.316963,0.316963
0.320574,0.320574
0.312962,0.312962
0.327281,0.327281
0.319845,0.319845
0.341588,0.341588
0.329578,0.329578
0.350950,0.350950
0.332577,0.332577
0.338151,0.338151
0.339352,0.339352
0.328519,0.328519
0.318175,0.318175
0.327475,0.327475
0.342349,0.342349
0.306845,0.306845
0.339618,0.339618
0.318044,0.318044
0.317526,0.317526
0.343971,0.343971
0.328040,0.328040
0.335244,0.335244
0.348650,0.348650
0.325130,0.325130
0.332936,0.332936
0.335456,0.335456
0.318337,0.318337
0.346130,0.346130
0.312310,0.312310
0.318057,0.318057
0.321260,0.321260
0.313308,0.313308
0.340713,0.340713
0.336818,0.336818
0.323004,0.323004
0.313859,0.313859
0.319276,0.319276
0.328604,0.328604
0.320853,0.320853
0.333557,0.333557
0.305837,0.305837
0.324567,0.324567
0.323214,0.323214
0.309051,0.309051
0.329983,0.329983
0.321522,0.321522
0.344988,0.344988
0.335245,0.335245
0.335428,0.335428
0.340518,0.340518
0.326517,0.326517
0.315477,0.315477
0.309422,0.309422
0.325360,0.325360
0.329883,0.329883
0.319049,0.319049
0.322885,0.322885
0.327534,0.327534
0.336139,0.336139
0.315701,0.315701
0.311274,0.311274
0.333863,0.333863
0.343168,0.343168
0.342963,0.342963
0.327671,0.327671
0.323595,0.323595
0.334119,0.334119
0.313366,0.313366
0.316073,0.316073
0.332870,0.332870
0.316414,0.316414
0.311653,0.311653
0.316023,0.316023
0.328875,0.328875
0.330807,0.330807
0.318286,0.318286
0.312687,0.312687
0.339147,0.339147
0.318116,0.318116
0.329451,0.329451
0.328417,0.328417
0.329036,0.329036
0.322538,0.322538
0.322385,0.322385
0.314563,0.314563
0.325944,0.325944
0.322258,0.322258
0.325283,0.325283
0.336351,0.336351
0.335146,0.335146
0.323977,0.323977
0.325466,0.325466
0.314622,0.314622
0.331398,0.331398
0.321715,0.321715
0.335253,0.335253
0.315701,0.315701
0.333102,0.333102
0.320198,0.320198
0.342787,0.342787
0.313593,0.313593
0.324469,0.324469
0.347123,0.347123
0.325720,0.325720
0.343645,0.343645
0.332065,0.332065
0.339561,0.339561
0.326872,0.326872
0.325316,0.325316
0.317046,0.317046
0.338637,0.338637
0.330482,0.330482
0.335930,0.335930
0.320729,0.320729
0.338701,0.338701
0.317920,0.317920
0.338919,0.338919
0.329403,0.329403
0.333927,0.333927
0.344563,0.344563
0.332832,0.332832
0.333850,0.333850
0.324506,0.324506
0.323931,0.323931
0.337920,0.337920
0.336919,0.336919
0.324434,0.324434
0.324306,0.324306
0.321576,0.321576
0.312238,0.312238
0.329405,0.329405
0.351162,0.351162
0.318503,0.318503
0.328178,0.328178
0.322269,0.322269
0.338926,0.338926
0.309888,0.309888
0.335072,0.335072
0.323755,0.323755
0.316388,0.316388
0.341906,0.341906
0.343085,0.343085
0.319538,0.319538
0.347078,0.347078
0.334415,0.334415
0.330306,0.330306
0.332653,0.332653
0.333801,0.333801
0.340092,0.340092
0.335731,0.335731
0.330571,0.330571
0.305445,0.305445
0.321923,0.321923
0.316968,0.316968
0.322102,0.322102
0.327701,0.327701
0.347297,0.347297
0.341622,0.341622
0.333383,0.333383
0.324932,0.324932
0.326294,0.326294
0.318386,0.318386
0.327964,0.327964
0.310305,0.310305
0.328209,0.328209
0.321126,0.321126
0.328629,0.328629
0.347174,0.347174
0.323741,0.323741
0.311760,0.311760
0.333917,0.333917
0.307823,0.307823
0.328528,0.328528
0.333617,0.333617
0.338194,0.338194
0.330447,0.330447
0.338591,0.338591
0.305609,0.305609
0.325845,0.325845
0.312405,0.312405
0.328707,0.328707
0.320783,0.320783
0.318758,0.318758
0.317836,0.317836
0.329975,0.329975
0.356537,0.356537
0.323429,0.323429
0.349003,0.349003
0.333558,0.333558
0.312383,0.312383
0.338029,0.338029
0.325340,0.325340
0.328658,0.328658
0.338747,0.338747
0.337061,0.337061
0.312693,0.312693
0.321284,0.321284
0.330408,0.330408
0.330516,0.330516
0.328900,0.328900
0.330939,0.330939
0.334314,0.334314
0.345383,0.345383
0.342174,0.342174
0.325745,0.325745
0.340182,0.340182
0.336044,0.336044
0.327612,0.327612
0.336692,0.336692
0.331381,0.331381
0.323135,0.323135
0.319411,0.319411
0.333514,0.333514
0.328123,0.328123
0.340546,0.340546
0.316305,0.316305
0.339530,0.339530
0.331510,0.331510
0.330105,0.330105
0.331199,0.331199
0.329219,0.329219
0.330060,0.330060
0.319465,0.319465
0.331625,0.331625
0.331754,0.331754
0.321552,0.321552
0.321938,0.321938
0.334491,0.334491
0.323680,0.323680
0.334920,0.334920
0.322651,0.322651
0.330790,0.330790
0.333273,0.333273
0.324436,0.324436
0.336435,0.336435
0.323425,0.323425
0.327326,0.327326
0.336160,0.336160
0.319434,0.319434
0.321590,0.321590
0.345029,0.345029
0.318338,0.318338
0.334770,0.334770
0.315764,0.315764
0.332732,0.332732
0.325522,0.325522
0.321061,0.321061
0.318341,0.318341
0.311218,0.311218
0.324014,0.324014
0.332429,0.332429
0.344701,0.344701
0.319434,0.319434
0.313365,0.313365
0.320729,0.320729
0.323595,0.323595
0.333383,0.333383
0.318545,0.318545
0.342348,0.342348
0.334415,0.334415
0.310042,0.310042
0.330981,0.330981
0.316968,0.316968
0.339561,0.339561
0.318336,0.318336
0.313593,0.313593
0.325522,0.325522
0.343168,0.343168
0.318192,0.318192
0.331397,0.331397
0.328604,0.328604
0.335072,0.335072
0.334491,0.334491
0.326439,0.326439
0.338747,0.338747
0.342174,0.342174
0.316414,0.316414
0.312238,0.312238
0.332065,0.332065
0.322258,0.322258
0.333917,0.333917
0.335428,0.335428
0.339617,0.339617
0.312404,0.312404
0.338151,0.338151
0.328528,0.328528
0.332653,0.332653
0.325845,0.325845
0.325745,0.325745
0.336138,0.336138
0.332831,0.332831
0.316023,0.316023
0.333558,0.333558
0.337061,0.337061
0.336919,0.336919
0.344483,0.344483
0.334695,0.334695
0.325130,0.325130
0.318044,0.318044
0.326872,0.326872
0.323680,0.323680
0.325316,0.325316
0.324566,0.324566
0.349419,0.349419
0.335929,0.335929
0.315477,0.315477
0.318502,0.318502
0.330790,0.330790
0.328519,0.328519
0.338581,0.338581
0.319465,0.319465
0.322538,0.322538
0.333102,0.333102
0.328123,0.328123
0.320366,0.320366
0.347174,0.347174
0.317836,0.317836
0.321126,0.321126
0.305836,0.305836
0.335244,0.335244
0.318338,0.318338
0.356537,0.356537
0.334770,0.334770
0.333926,0.333926
0.313307,0.313307
0.336044,0.336044
0.316388,0.316388
0.331625,0.331625
0.342963,0.342963
0.328707,0.328707
0.320852,0.320852
0.323214,0.323214
0.336258,0.336258
0.323135,0.323135
0.346129,0.346129
0.339530,0.339530
0.335842,0.335842
0.333273,0.333273
0.329219,0.329219
0.341587,0.341587
0.306845,0.306845
0.324468,0.324468
0.343213,0.343213
0.329451,0.329451
0.315056,0.315056
0.331381,0.331381
0.328502,0.328502
0.319048,0.319048
0.323429,0.323429
0.319275,0.319275
0.321521,0.321521
0.330570,0.330570
0.338636,0.338636
0.351162,0.351162
0.327964,0.327964
0.341810,0.341810
0.343970,0.343970
0.306847,0.306847
0.319971,0.319971
0.339156,0.339156
0.322679,0.322679
0.344563,0.344563
0.317046,0.317046
0.350949,0.350949
0.328629,0.328629
0.331198,0.331198
0.322385,0.322385
0.318285,0.318285
0.338918,0.338918
0.340545,0.340545
0.315701,0.315701
0.333850,0.333850
0.316963,0.316963
0.340712,0.340712
0.336692,0.336692
0.330938,0.330938
0.344987,0.344987
0.330548,0.330548
0.321892,0.321892
0.322884,0.322884
0.341803,0.341803
0.335283,0.335283
0.318256,0.318256
0.329035,0.329035
0.328658,0.328658
0.348649,0.348649
0.329402,0.329402
0.337919,0.337919
0.319411,0.319411
0.321259,0.321259
0.311653,0.311653
0.324631,0.324631
0.323754,0.323754
0.329128,0.329128
0.317986,0.317986
0.325399,0.325399
0.327280,0.327280
0.323004,0.323004
0.309050,0.309050
0.329404,0.329404
0.327611,0.327611
0.325943,0.325943
0.321714,0.321714
0.325360,0.325360
0.324305,0.324305
0.311672,0.311672
0.316304,0.316304
0.311760,0.311760
0.330446,0.330446
0.337610,0.337610
0.334770,0.334770
0.313934,0.313934
0.321922,0.321922
0.332869,0.332869
0.325719,0.325719
0.328960,0.328960
0.321590,0.321590
0.335731,0.335731
0.330306,0.330306
0.320782,0.320782
0.339146,0.339146
0.343240,0.343240
0.336350,0.336350
0.329233,0.329233
0.314563,0.314563
0.329975,0.329975
0.325340,0.325340
0.340937,0.340937
0.337082,0.337082
0.323976,0.323976
0.321283,0.321283
0.340091,0.340091
0.324014,0.324014
0.314244,0.314244
0.349002,0.349002
0.317105,0.317105
0.321575,0.321575
0.311218,0.311218
0.319278,0.319278
0.327474,0.327474
0.336160,0.336160
0.328208,0.328208
0.334920,0.334920
0.328251,0.328251
0.312383,0.312383
0.327701,0.327701
0.309888,0.309888
0.313858,0.313858
0.311479,0.311479
0.312961,0.312961
0.326294,0.326294
0.318549,0.318549
0.332576,0.332576
0.318852,0.318852
0.335925,0.335925
0.345383,0.345383
0.343084,0.343084
0.338590,0.338590
0.320197,0.320197
0.322269,0.322269
0.336055,0.336055
0.315701,0.315701
0.341905,0.341905
0.305445,0.305445
0.327533,0.327533
0.331754,0.331754
0.347296,0.347296
0.338194,0.338194
0.347078,0.347078
0.318757,0.318757
0.342786,0.342786
0.332907,0.332907
0.330408,0.330408
0.329577,0.329577
0.318056,0.318056
0.320423,0.320423
0.328899,0.328899
0.329677,0.329677
0.338700,0.338700
0.326516,0.326516
0.328039,0.328039
0.318115,0.318115
0.336593,0.336593
0.330481,0.330481
0.326908,0.326908
0.318174,0.318174
0.334119,0.334119
0.340181,0.340181
0.335455,0.335455
0.338254,0.338254
0.332935,0.332935
0.330105,0.330105
0.329882,0.329882
0.312309,0.312309
0.343669,0.343669
0.305608,0.305608
0.332732,0.332732
0.319537,0.319537
0.320573,0.320573
0.321828,0.321828
0.322101,0.322101
0.329983,0.329983
0.325282,0.325282
0.323930,0.323930
0.319844,0.319844
0.333800,0.333800
0.333513,0.333513
0.325471,0.325471
0.339351,0.339351
0.324433,0.324433
0.327670,0.327670
0.325465,0.325465
0.343644,0.343644
0.309421,0.309421
0.312687,0.312687
0.333556,0.333556
0.317501,0.317501
0.316073,0.316073
0.313461,0.313461
0.317525,0.317525
0.324506,0.324506
0.318385,0.318385
0.347122,0.347122
0.311273,0.311273
0.312692,0.312692
0.338925,0.338925
0.338028,0.338028
0.314957,0.314957
0.327325,0.327325
0.321060,0.321060
0.307823,0.307823
0.318341,0.318341
0.349867,0.349867
0.342734,0.342734
0.345028,0.345028
0.331510,0.331510
0.328416,0.328416
0.328875,0.328875
0.323740,0.323740
0.330807,0.330807
0.330516,0.330516
0.322650,0.322650
0.321938,0.321938
0.324931,0.324931
0.314622,0.314622
0.328590,0.328590
0.315763,0.315763
0.328411,0.328411
0.330060,0.330060
0.333862,0.333862
0.341621,0.341621
0.325756,0.325756
0.335244,0.335244
0.323424,0.323424
0.334313,0.334313
0.340517,0.340517
0.325826,0.325826
0.335145,0.335145
0.328177,0.328177
0.324435,0.324435
0.333616,0.333616
0.332428,0.332428
0.321551,0.321551
0.332499,0.332499
0.336818,0.336818
0.335252,0.335252
0.317919,0.317919
0.325750,0.325750
0.336434,0.336434
0.310305,0.310305
0.327611,0.327611
0.319433,0.319433
0.315700,0.315700
0.345382,0.345382
0.338699,0.338699
0.323680,0.323680
0.325399,0.325399
0.328527,0.328527
0.325359,0.325359
0.339529,0.339529
0.348649,0.348649
0.325719,0.325719
0.313592,0.313592
0.321590,0.321590
0.313365,0.313365
0.344986,0.344986
0.327533,0.327533
0.321938,0.321938
0.328411,0.328411
0.335841,0.335841
0.324433,0.324433
0.336918,0.336918
0.321125,0.321125
0.330980,0.330980
0.321060,0.321060
0.347173,0.347173
0.336434,0.336434
0.343212,0.343212
0.333513,0.333513
0.326516,0.326516
0.325129,0.325129
0.333849,0.333849
0.311672,0.311672
0.318043,0.318043
0.335454,0.335454
0.320782,0.320782
0.328123,0.328123
0.324435,0.324435
0.324468,0.324468
0.317525,0.317525
0.306844,0.306844
0.327670,0.327670
0.318502,0.318502
0.338150,0.338150
0.320728,0.320728
0.325471,0.325471
0.330806,0.330806
0.321283,0.321283
0.338581,0.338581
0.319844,0.319844
0.336055,0.336055
0.335427,0.335427
0.313461,0.313461
0.339560,0.339560
0.312382,0.312382
0.330105,0.330105
0.316073,0.316073
0.341621,0.341621
0.313307,0.313307
0.342734,0.342734
0.323594,0.323594
0.334414,0.334414
0.340936,0.340936
0.323424,0.323424
0.334118,0.334118
0.323754,0.323754
0.336692,0.336692
0.306847,0.306847
0.321827,0.321827
0.325521,0.325521
0.318544,0.318544
0.329450,0.329450
0.337610,0.337610
0.323428,0.323428
